mountain_name,district,신고년월일,신고년,신고월,신고일,신고요일,신고시각,신고시,신고분,발생장소_시,발생장소_구,발생장소_동,발생장소_리,현장과의거리,관할구분코드명,사고원인코드명_사고종별,x_4326,y_4326,elevation,slope,STN,WD,WS,GST,GST.1,GST.2,PA,PS,PT,PR,TA,TD,HM,PV,RN,RN.1,RN.2,RN.3,SD,SD.1,SD.2,WC,WP,WW,CA,CA.1,CH,CT,CT.1,CT.2,CT.3,VS,SS,SI,ST,TS,TE,TE.1,TE.2,TE.3,ST.1,WH,BF,IR,IX
가야산,경남,12/7/2014,2014,12,7,일,오후 2:19:00,14,19,경상남도,합천군,가야면,치인리,25,관할,실족추락,128.0871211,35.78891697,665,160,284,36,0.9,-9,-9,-9,996.6,1024.6,-9,-9,3.5,-10.2,36,2.8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,8,6,35,AcCi,1,3,0,2000,0.6,-9,-9,8.5,-99,-99,-99,-99,-9,-9,-9,3,2
가야산,경남,5/24/2014,2014,5,24,토,오후 3:54:00,15,54,경상남도,합천군,가야면,가천리,15,,산악기타,128.0987173,35.76007042,804.3636364,265,284,11,4.1,-9,-9,-9,988.1,1013.2,7,-2.3,29,15.1,43,17.2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,3,0,-9,Ci,2,0,0,1200,1,-9,0,45.8,-99,-99,-99,-99,-9,-9,-9,3,2
가야산,경남,1/15/2014,2014,1,15,수,오후 4:05:00,16,5,경상남도,합천군,가야면,치인리,18,관할,일반조난,128.1138436,35.82189643,1137.5,195,284,34,4.1,-9,-9,-9,1001.5,1029.7,-9,-9,3.2,-19.5,17,1.3,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,0,0,-9,-,-9,-9,-9,2000,1,-9,-9,4.7,-99,-99,-99,-99,-9,-9,-9,3,2
가야산,경남,10/26/2013,2013,10,26,토,오후 2:36:00,14,36,경상남도,합천군,가야면,치인리,8,관할,일반조난,128.0872344,35.78887944,665,160,284,14,2.5,-9,-9,-9,987.5,1013.9,-9,-9,15.8,2.5,41,7.3,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,2,2,12,Sc,0,0,5,2000,1,-9,-9,25.7,-99,-99,-99,-99,-9,-9,-9,3,2
가야산,경남,8/1/2012,2012,8,1,수,오전 4:10:00,4,10,경상남도,합천군,가야면,치인리,20,관할,일반조난,128.1186939,35.82424602,1295.983607,235,284,0,0.2,-9,-9,-9,981.8,1006.6,-9,-9,23.4,23.2,99,28.4,-9,-9,-9,-9,-9,-9,-9,10,11,19,3,0,-9,Ci,1,0,0,500,-9,-9,-9,25.5,-99,-99,-99,-99,-9,-9,-9,3,1
가야산,경남,12/4/2011,2011,12,4,일,오후 5:40:00,17,40,경상남도,합천군,가야면,치인리,20,관할,산악기타,128.0872345,35.78888324,665,160,284,25,3.4,-9,-9,-9,996.2,1023.3,-9,-9,6.3,-1.3,58,5.6,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,8,0,-9,Ci,2,0,0,1500,0,-9,-9,4.7,-99,-99,-99,-99,-9,-9,-9,3,2
가야산,경남,10/27/2018,2018,10,27,토,오후 12:47:00,12,47,경상남도,합천군,가야면,치인리,20,관할,기타산악,128.0897064,35.79693985,690,250,284,34,2.7,-9,-9,-9,987.2,1014,7,-0.6,12.1,3.5,56,7.8,0,0,0,-9,-9,-9,-9,-9,-9,-,9,9,12,-,-9,-9,-9,2000,0.4,-9,-9,18.1,-99,-99,-99,-99,-9,-9,-9,1,-9
가야산,경남,10/20/2011,2011,10,20,목,오후 1:56:00,13,56,경상남도,합천군,가야면,구원리,14,타관할,산악기타,128.1177137,35.80055339,969.5967742,265,284,16,1.6,-9,-9,-9,996.1,1021.9,-9,-9,19.6,9.7,53,12,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,7,2,10,ScCi,2,0,5,2500,0.5,-9,-9,30.8,-99,-99,-99,-99,-9,-9,-9,3,2
가야산,경남,6/23/2012,2012,6,23,토,오후 3:30:00,15,30,경상남도,거창군,가북면,용암리,25,타관할,실족추락,128.0330754,35.81601667,685.7291667,230,284,16,4.2,-9,-9,-9,981,1005.5,7,-1.6,28.2,17.4,52,19.9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,6,2,10,ScCi,2,0,5,1500,0.7,-9,1,41.2,-99,-99,-99,-99,-9,-9,-9,3,2
가야산,경남,8/3/2017,2017,8,3,목,오후 2:45:00,14,45,경상남도,합천군,가야면,죽전리,37,관할,일반조난,128.0697271,35.78588781,892.9268293,185,284,9,2.2,-9,-9,-9,979.4,1004.3,-9,-9,30.1,20.6,57,24.3,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,2000,1,-9,-9,45.1,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,5/2/2014,2014,5,2,금,오후 3:00:00,15,0,경상남도,합천군,가야면,치인리,18,,산악기타,128.1021236,35.80714192,770,190,284,23,4.7,-9,-9,-9,984.5,1010,7,-1.9,25.2,9,36,11.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,3,2,10,ScCi,1,0,5,1500,1,-9,1,36.8,-99,-99,-99,-99,-9,-9,-9,3,2
가야산,경남,6/18/2017,2017,6,18,일,오전 11:10:00,11,10,경상남도,합천군,가야면,가천리,20,,일반조난,128.0949053,35.77231887,958.4782609,195,284,0,0.3,-9,-9,-9,983.4,1008.4,-9,-9,28.8,12.2,36,14.2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,2000,1,-9,-9,45.5,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,6/11/2016,2016,6,11,토,오후 4:11:00,16,11,경상남도,합천군,가야면,치인리,16,,일반조난,128.1031843,35.81661237,934.5454545,205,284,18,2.8,-9,-9,-9,982.4,1007.4,-9,-9,28.3,19.5,59,22.7,-9,0,0,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,1800,0.9,-9,-9,42.4,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,11/4/2018,2018,11,4,일,오후 9:22:00,21,22,경상남도,합천군,가야면,죽전리,15,,일반조난,128.0704826,35.78263342,947.5,155,284,0,0.2,-9,-9,-9,994.8,1022.5,2,2.8,6.2,2.9,80,7.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,0,0,-9,-,-9,-9,-9,585,-9,-9,-9,7.4,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,11/1/2013,2013,11,1,금,오후 1:40:00,13,40,경상남도,합천군,가야면,치인리,8,관할,일반조난,128.0872344,35.78887944,665,160,284,14,3.7,-9,-9,-9,997.9,1024.1,-9,-9,19.1,6.5,44,9.7,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,2,2,10,Sc,0,0,5,2000,1,-9,-9,30.2,-99,-99,-99,-99,-9,-9,-9,3,2
가야산,경남,6/18/2017,2017,6,18,일,오후 3:00:00,15,0,경상남도,합천군,가야면,치인리,25,,일반조난,128.0881517,35.77972156,842.5,195,284,29,1.1,-9,-9,-9,980.6,1005.2,7,-2.3,34,9.9,23,12.2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,2000,1,-9,-9,52.1,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,10/5/2017,2017,10,5,목,오후 4:00:00,16,0,경상남도,합천군,가야면,가야면,35,관할,기타산악,128.1204747,35.82364957,1324.74026,265,284,9,1.4,-9,-9,-9,995.5,1021.8,-9,-9,17.8,11.3,66,13.4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,2000,0,-9,-9,18.7,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,10/3/2015,2015,10,3,토,오후 2:29:00,14,29,경상남도,합천군,가야면,치인리,20,,일반조난,128.1089792,35.81484891,900,180,284,25,4.4,-9,-9,-9,991.1,1016.6,-9,-9,24,10.9,44,13,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,2000,1,-9,-9,22.2,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,8/18/2012,2012,8,18,토,오후 2:25:00,14,25,경상남도,합천군,가야면,치인리,18,관할,일반조난,128.0925122,35.80054609,749.8913043,210,284,18,2.5,-9,-9,-9,984.3,1008.7,-9,-9,30.9,23.7,66,29.3,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,7,7,9,CuSc,0,0,8,2000,0.3,-9,-9,38.9,-99,-99,-99,-99,-9,-9,-9,3,2
가야산,경남,10/23/2021,2021,10,23,토,오후 4:02:00,16,2,경상남도,합천군,가야면,치인리,35,관할,탈진·탈수,128.11057,35.814716,900,180,284,23,1.2,-9,-9,-9,999,1025.6,-9,-9,18.6,2.8,35,7.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,0,0,-9,-,-9,-9,-9,2000,1,-9,-9,23.2,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,10/4/2015,2015,10,4,일,오후 12:31:00,12,31,경상남도,합천군,가야면,치인리,0.5,,개인(급.만성)질환,128.1193527,35.82445334,1295.983607,235,284,7,1,-9,-9,-9,998.4,1024.4,7,-2.6,22.1,0,23,6.1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,2000,1,-9,-9,23.2,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,10/3/2015,2015,10,3,토,오후 2:29:00,14,29,경상남도,합천군,가야면,치인리,8,관할,산악기타,128.1089792,35.81484891,900,180,284,25,4.4,-9,-9,-9,991.1,1016.6,-9,-9,24,10.9,44,13,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,2000,1,-9,-9,22.2,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,11/4/2018,2018,11,4,일,오후 9:22:00,21,22,경상남도,합천군,가야면,죽전리,15,,일반조난,128.0704826,35.78263342,947.5,155,284,0,0.2,-9,-9,-9,994.8,1022.5,2,2.8,6.2,2.9,80,7.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,0,0,-9,-,-9,-9,-9,585,-9,-9,-9,7.4,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,6/18/2018,2018,6,18,월,오전 9:49:00,9,49,경상남도,합천군,가야면,구원리,7,관할,실족추락,128.1002102,35.77350234,884.4230769,225,284,0,0.4,-9,-9,-9,981.4,1007,7,-0.7,21.8,15.6,68,17.7,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,1254,0.5,-9,-9,31.3,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,8/31/2014,2014,8,31,일,오후 4:05:00,16,5,경상남도,합천군,가야면,죽전리,11,관할,실족추락,128.0713014,35.76887838,626.9117647,160,284,14,2,-9,-9,-9,986.8,1012.5,-9,-9,22.5,14.5,61,16.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,9,1,10,ScCi,2,0,5,2300,0,-9,-9,27.7,-99,-99,-99,-99,-9,-9,-9,3,2
가야산,경남,6/19/2016,2016,6,19,일,오후 1:40:00,13,40,경상남도,합천군,가야면,치인리,10,,산악기타,128.1188791,35.82200178,1295.983607,235,284,29,2.8,-9,-9,-9,981,1006,-9,-9,28.7,13.7,40,15.7,-9,1.5,1.5,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,2000,1,-9,-9,48,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,10/4/2015,2015,10,4,일,오후 12:31:00,12,31,경상남도,합천군,가야면,치인리,7,관할,산악기타,128.1193527,35.82445334,1295.983607,235,284,7,1,-9,-9,-9,998.4,1024.4,7,-2.6,22.1,0,23,6.1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,2000,1,-9,-9,23.2,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,9/22/2016,2016,9,22,목,오전 10:32:00,10,32,경상남도,합천군,가야면,구원리,3,관할,산악기타,128.1260903,35.78191746,415,110,284,11,0.6,-9,-9,-9,992.2,1018.5,-9,-9,17.7,13.8,78,15.8,-9,0,0,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,1986,0,-9,-9,23.1,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,9/2/2018,2018,9,2,일,오후 2:26:00,14,26,경상남도,합천군,가야면,구원리,7,,실족추락,128.1005479,35.77358294,884.4230769,225,284,7,0.7,-9,-9,-9,983,1008.7,-9,-9,21.7,17.6,78,20.1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,10,10,6,-,-9,-9,-9,2000,0,-9,-9,25,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,7/27/2017,2017,7,27,목,오후 6:06:00,18,6,경상남도,합천군,가야면,황산리,4,관할,기타산악,128.1346426,35.76455336,241.4285714,55,284,14,2,-9,-9,-9,980.9,1005.8,4,0,31,18,46,20.6,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,2000,1,-9,-9,32.3,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,9/13/2015,2015,9,13,일,오후 5:17:00,17,17,경상남도,합천군,가야면,치인리,3.5,,일반조난,128.0680389,35.79637909,857.5,215,284,32,2.3,-9,-9,-9,989.5,1015.1,-9,-9,23.5,9.4,41,11.8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,2000,1,-9,-9,28.4,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,1/15/2017,2017,1,15,일,오후 12:58:00,12,58,경상남도,합천군,가야면,치인리,6,관할,기타산악,128.1132427,35.82247553,1137.5,195,284,18,1.5,-9,-9,-9,997.1,1025.6,7,-3,-0.4,-18.5,24,1.4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,2000,1,-9,-9,2,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,11/26/2017,2017,11,26,일,오후 2:58:00,14,58,경상남도,합천군,가야면,치인리,1,관할,기타산악,128.0948738,35.77270973,958.4782609,195,284,32,2.4,-9,-9,-9,993.8,1020.8,-9,-9,12.2,3.1,54,7.6,-9,0,0,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,778,0,-9,-9,14,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,9/22/2016,2016,9,22,목,오전 10:32:00,10,32,경상남도,합천군,가야면,구원리,5,관할,산악기타,128.1260903,35.78191746,415,110,284,11,0.6,-9,-9,-9,992.2,1018.5,-9,-9,17.7,13.8,78,15.8,-9,0,0,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,1986,0,-9,-9,23.1,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,11/13/2016,2016,11,13,일,오후 12:54:00,12,54,경상남도,합천군,가야면,치인리,2,관할,산악기타,128.100234,35.7902717,559.5945946,175,284,0,0,-9,-9,-9,996,1023,7,-2.9,12.6,6.6,67,9.7,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,1885,0,-9,-9,18.1,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,8/19/2017,2017,8,19,토,오후 2:40:00,14,40,경상남도,합천군,가야면,치인리,2,관할,기타산악,128.0749591,35.78916348,833.6046512,205,284,11,2.1,-9,-9,-9,985.6,1010.7,-9,-9,28.3,21.5,67,25.6,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,2000,0.5,-9,-9,33.8,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,10/4/2016,2016,10,4,화,오후 5:34:00,17,34,경상남도,합천군,가야면,가야면,3,관할,일반조난,128.0872345,35.78887939,665,160,284,9,2.2,-9,-9,-9,988.9,1014.6,-9,-9,22.7,16,66,18.2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,2000,0,-9,-9,23.1,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,9/28/2018,2018,9,28,금,오전 10:21:00,10,21,경상남도,합천군,가야면,치인리,0.5,,실족추락,128.085244,35.796515,675,210,284,9,0.7,-9,-9,-9,992.1,1018.5,-9,-9,16.7,11.1,70,13.2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,6,0,-9,-,-9,-9,-9,2000,1,-9,-9,26,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,10/15/2017,2017,10,15,일,오후 12:12:00,12,12,경상남도,합천군,가야면,치인리,2,관할,개인질환,128.1107839,35.81503379,900,180,284,2,2.6,-9,-9,-9,999.2,1025.9,7,-1.9,16.2,9.8,66,12.1,-9,0.1,0.1,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,2000,0,-9,-9,18.9,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,6/21/2015,2015,6,21,일,오후 1:21:00,13,21,경상남도,합천군,가야면,가야면,3,,개인(급.만성)질환,128.0872345,35.78887939,665,160,284,16,1.1,-9,-9,-9,983.5,1008.9,-9,-9,23.4,14.6,58,16.6,-9,0,0,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,1800,0,-9,-9,35.2,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,1/23/2018,2018,1,23,화,오전 10:48:00,10,48,경상남도,합천군,가야면,치인리,2,관할,일반조난,128.0796967,35.7963829,658.75,140,284,32,4.9,32,10,921,993.2,1022.1,-9,-9,-5.6,-17,40,1.6,-9,0,0,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,2000,1,-9,-9,-1.2,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,6/2/2018,2018,6,2,토,오전 9:37:00,9,37,경상남도,합천군,가야면,치인리,7,관할,탈진·탈수,128.1203957,35.8235371,1324.74026,265,284,14,0.5,-9,-9,-9,989.4,1015.2,7,-0.8,22.1,13.7,59,15.7,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,1957,1,-9,-9,29.8,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,12/30/2017,2017,12,30,토,오후 3:48:00,15,48,경상남도,합천군,가야면,치인리,2,관할,실족추락,128.1010004,35.78881463,613.90625,300,284,0,0.4,-9,-9,-9,995.1,1022.8,7,-2.9,5.9,-0.6,63,5.8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,453,0,-9,-9,2.1,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,1/10/2015,2015,1,10,토,오후 12:18:00,12,18,경상남도,합천군,가야면,치인리,3,,산악기타,128.1005256,35.78856962,613.90625,300,284,7,2.2,-9,-9,-9,995.3,1023.2,7,-1.9,3.8,-12.2,30,2.4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,0,0,-9,-,-9,-9,-9,2000,1,-9,-9,7,-99,-99,-99,-99,-9,-9,-9,3,2
가야산,경남,10/31/2017,2017,10,31,화,오전 11:28:00,11,28,경상남도,합천군,가야면,가야면,2,관할,기타산악,128.0906372,35.79119873,592.5,125,284,18,0.9,-9,-9,-9,998.4,1025.7,-9,-9,10.5,-1.2,44,5.6,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,2000,1,-9,-9,27.4,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,10/25/2015,2015,10,25,일,오전 11:02:00,11,2,경상남도,합천군,가야면,가야면,2,관할,실족추락,128.0872345,35.78887939,665,160,284,14,1.5,-9,-9,-9,998.1,1024.6,-9,-9,17,5.5,47,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,2000,1,-9,-9,25.4,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,7/11/2017,2017,7,11,화,오후 3:59:00,15,59,경상남도,합천군,가야면,구원리,4,관할,기타산악,128.1127609,35.7843191,452.5,175,284,18,3.6,-9,-9,-9,982,1006.9,6,-0.1,30.5,21.8,60,26.1,-9,0,0,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,2000,0.9,-9,-9,40.4,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,12/7/2014,2014,12,7,일,오후 2:19:00,14,19,경상남도,합천군,가야면,치인리,3,관할,일반조난,128.0871211,35.78891697,665,160,284,36,0.9,-9,-9,-9,996.6,1024.6,-9,-9,3.5,-10.2,36,2.8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,8,6,35,AcCi,1,3,0,2000,0.6,-9,-9,8.5,-99,-99,-99,-99,-9,-9,-9,3,2
가야산,경남,11/16/2016,2016,11,16,수,오후 3:07:00,15,7,경상남도,합천군,가야면,치인리,4,관할,일반조난,128.1147365,35.81937388,1082.567568,175,284,0,0.2,-9,-9,-9,992.8,1019.3,7,-2.5,16.3,-8.1,18,3.3,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,2000,0.6,-9,-9,18.5,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,10/30/2016,2016,10,30,일,오후 2:44:00,14,44,경상남도,합천군,가야면,가천리,3,관할,실족추락,128.0895574,35.77440762,912.027027,150,284,23,1.2,-9,-9,-9,999.2,1026,-9,-9,15.4,-6.2,22,3.8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,1643,1,-9,-9,26.2,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,3/26/2016,2016,3,26,토,오후 3:12:00,15,12,경상남도,합천군,가야면,구원리,8,관할,산악기타,128.114086,35.7887525,525,230,284,14,2.4,-9,-9,-9,990.1,1017.1,7,-3.1,11.3,-9.1,23,3.1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,2000,0.6,-9,-9,17.1,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,11/13/2017,2017,11,13,월,오후 3:09:00,15,9,경상남도,합천군,가야면,치인리,2,관할,기타산악,128.1189038,35.82198758,1295.983607,235,284,0,0.4,-9,-9,-9,988.1,1014.7,6,-2.3,14.7,-0.2,36,6,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,1728,0.5,-9,-9,19.6,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,10/27/2018,2018,10,27,토,오후 12:47:00,12,47,경상남도,합천군,가야면,치인리,5,관할,실족추락,128.0897064,35.79693985,690,250,284,34,2.7,-9,-9,-9,987.2,1014,7,-0.6,12.1,3.5,56,7.8,0,0,0,-9,-9,-9,-9,-9,-9,-,9,9,12,-,-9,-9,-9,2000,0.4,-9,-9,18.1,-99,-99,-99,-99,-9,-9,-9,1,-9
가야산,경남,9/18/2018,2018,9,18,화,오후 1:17:00,13,17,경상남도,합천군,가야면,구원리,4,관할,일반조난,128.1098265,35.78534375,520,240,284,32,1,-9,-9,-9,988.5,1013.9,-9,-9,26.8,14.2,46,16.2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,0,0,-9,-,-9,-9,-9,2000,0.8,-9,-9,38.4,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,8/25/2018,2018,8,25,토,오후 1:09:00,13,9,경상남도,합천군,가야면,치인리,2.2,관할,일반조난,128.0977545,35.78801225,613.90625,300,284,32,1.2,-9,-9,-9,983.3,1008.4,-9,-9,27.7,20.5,65,24.1,-9,0,0,-9,-9,-9,-9,-9,-9,-,10,5,25,-,-9,-9,-9,2000,0.1,-9,-9,33.6,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,11/19/2016,2016,11,19,토,오후 1:22:00,13,22,경상남도,합천군,가야면,치인리,4,관할,산악기타,128.0971546,35.80074706,636.4814815,125,284,0,0.1,-9,-9,-9,985.9,1012.4,-9,-9,14.3,12.1,87,14.1,-9,0.7,0.7,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,710,0,-9,-9,17.7,-99,-99,-99,-99,-9,-9,-9,1,-9
가야산,경남,8/3/2017,2017,8,3,목,오후 2:45:00,14,45,경상남도,합천군,가야면,죽전리,3,관할,일반조난,128.0697271,35.78588781,892.9268293,185,284,9,2.2,-9,-9,-9,979.4,1004.3,-9,-9,30.1,20.6,57,24.3,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,2000,1,-9,-9,45.1,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,6/18/2017,2017,6,18,일,오전 11:10:00,11,10,경상남도,합천군,가야면,가천리,10,관할,실족추락,128.0949053,35.77231887,958.4782609,195,284,0,0.3,-9,-9,-9,983.4,1008.4,-9,-9,28.8,12.2,36,14.2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,2000,1,-9,-9,45.5,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,6/11/2016,2016,6,11,토,오후 4:11:00,16,11,경상남도,합천군,가야면,치인리,5,관할,실족추락,128.1031843,35.81661237,934.5454545,205,284,18,2.8,-9,-9,-9,982.4,1007.4,-9,-9,28.3,19.5,59,22.7,-9,0,0,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,1800,0.9,-9,-9,42.4,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,9/12/2015,2015,9,12,토,오전 11:51:00,11,51,경상남도,합천군,가야면,치인리,3.5,관할,개인(급.만성)질환,128.0966832,35.80256694,636.4814815,125,284,27,1.8,-9,-9,-9,982.8,1008.3,-9,-9,22.6,16.6,69,18.9,-9,0,0,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,2000,0.1,-9,-9,29.2,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,8/18/2012,2012,8,18,토,오후 2:25:00,14,25,경상남도,합천군,가야면,치인리,3,관할,개인(급.만성)질환,128.0925122,35.80054609,749.8913043,210,284,18,2.5,-9,-9,-9,984.3,1008.7,-9,-9,30.9,23.7,66,29.3,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,7,7,9,CuSc,0,0,8,2000,0.3,-9,-9,38.9,-99,-99,-99,-99,-9,-9,-9,3,2
가야산,경남,6/18/2017,2017,6,18,일,오후 3:00:00,15,0,경상남도,합천군,가야면,치인리,3,관할,실족추락,128.0881517,35.77972156,842.5,195,284,29,1.1,-9,-9,-9,980.6,1005.2,7,-2.3,34,9.9,23,12.2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,2000,1,-9,-9,52.1,-99,-99,-99,-99,-9,-9,-9,3,-9
가야산,경남,10/5/2017,2017,10,5,목,오후 4:00:00,16,0,경상남도,합천군,합천읍,합천리,8,관할,기타산악,128.1204747,35.82364957,1324.74026,265,284,9,1.4,-9,-9,-9,995.5,1021.8,-9,-9,17.8,11.3,66,13.4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-,-9,-9,-9,-,-9,-9,-9,2000,0,-9,-9,18.7,-99,-99,-99,-99,-9,-9,-9,3,-9
